var1,var2,Pearson coefficient (r),r-squared,Significance,p-value,Support (n)
reuws2_attitude_B,DOYOUTHINKYOURWATERUTILITYDOESTHERIGHTAMOUNTOFWATERC,-0.198,0.039,Yes,0.000,448
reuws2_attitude_B,Ifyouhavealawndoyouoverseedforatemporarywinterlawn,-0.128,0.017,No,0.057,221
reuws2_attitude_B,WHATTERMWOULDYOUPREFERTOUSEWHENDESCRIBINGALANDSCAPEAP,-0.093,0.009,No,0.096,322
reuws2_attitude_B,Wheredoyouthinkhomeownersusethemostwater,0.044,0.002,No,0.419,332
reuws2_attitude_B,survey_adults_employed,0.210,0.044,Yes,0.000,1462
reuws2_attitude_B,survey_aquarium,0.062,0.004,Yes,0.021,1401
reuws2_attitude_B,survey_audit_last_few,0.029,0.001,No,0.263,1482
reuws2_attitude_B,survey_baths_per_week,0.012,0.000,No,0.640,1463
reuws2_attitude_B,survey_canal_ditch,-0.043,0.002,No,0.099,1482
reuws2_attitude_B,survey_car_washed_less_often,0.030,0.001,No,0.249,1482
reuws2_attitude_B,survey_clothes_washer_HE,0.056,0.003,Yes,0.034,1427
reuws2_attitude_B,survey_clothes_washer_used_less,0.036,0.001,No,0.169,1482
reuws2_attitude_B,survey_conservation_last_few,0.095,0.009,Yes,0.000,1409
reuws2_attitude_B,survey_conservation_shower_short,0.048,0.002,No,0.062,1482
reuws2_attitude_B,survey_dishwasher,0.081,0.007,Yes,0.002,1469
reuws2_attitude_B,survey_dishwasher_used_less,0.070,0.005,Yes,0.007,1482
reuws2_attitude_B,survey_disposal,0.031,0.001,No,0.235,1464
reuws2_attitude_B,survey_disposal_used_less,-0.006,0.000,No,0.805,1482
reuws2_attitude_B,survey_evap_cooler,0.008,0.000,No,0.774,1395
reuws2_attitude_B,survey_faucet_drips,0.030,0.001,No,0.256,1482
reuws2_attitude_B,survey_faucet_drips_repaired,0.042,0.002,No,0.107,1482
reuws2_attitude_B,survey_followed_guidelines,0.014,0.000,No,0.580,1482
reuws2_attitude_B,survey_garden_flower,0.032,0.001,No,0.224,1482
reuws2_attitude_B,survey_garden_veggie,0.091,0.008,Yes,0.000,1482
reuws2_attitude_B,survey_giveaway_3,-0.001,0.000,No,0.955,1482
reuws2_attitude_B,survey_gray_water,0.034,0.001,No,0.189,1482
reuws2_attitude_B,survey_gray_water_last_few,0.025,0.001,No,0.338,1482
reuws2_attitude_B,survey_greenhouse_indoor,0.024,0.001,No,0.379,1397
reuws2_attitude_B,survey_homies,-0.094,0.009,Yes,0.000,1455
reuws2_attitude_B,survey_hot_water_electric,-0.010,0.000,No,0.702,1482
reuws2_attitude_B,survey_hot_water_gas,0.024,0.001,No,0.358,1482
reuws2_attitude_B,survey_hot_water_on_demand,-0.004,0.000,No,0.874,1367
reuws2_attitude_B,survey_hot_water_propane,0.047,0.002,No,0.070,1482
reuws2_attitude_B,survey_hot_water_solar,0.014,0.000,No,0.600,1482
reuws2_attitude_B,survey_hot_water_tankless,0.016,0.000,No,0.558,1381
reuws2_attitude_B,survey_hot_water_wait,0.007,0.000,No,0.778,1449
reuws2_attitude_B,survey_hot_water_wait_kitchen,-0.053,0.003,Yes,0.043,1482
reuws2_attitude_B,survey_hot_water_wait_master_bath,0.006,0.000,No,0.829,1482
reuws2_attitude_B,survey_hot_water_wait_other_bath,0.021,0.000,No,0.429,1482
reuws2_attitude_B,survey_hot_water_wait_other_room,-0.040,0.002,No,0.127,1482
reuws2_attitude_B,survey_household_pays,-0.017,0.000,No,0.505,1471
reuws2_attitude_B,survey_humidifier,0.026,0.001,No,0.338,1401
reuws2_attitude_B,survey_ice_maker,0.004,0.000,No,0.876,1451
reuws2_attitude_B,survey_irrigation,-0.045,0.002,No,0.087,1452
reuws2_attitude_B,survey_irrigation_avoid_heat,0.021,0.000,No,0.424,1482
reuws2_attitude_B,survey_irrigation_inground,-0.005,0.000,No,0.865,1102
reuws2_attitude_B,survey_irrigation_inground_bfp,-0.028,0.001,No,0.280,1482
reuws2_attitude_B,survey_irrigation_inground_cycle,0.044,0.002,No,0.090,1482
reuws2_attitude_B,survey_irrigation_inground_drip,0.032,0.001,No,0.222,1482
reuws2_attitude_B,survey_irrigation_inground_master,0.017,0.000,No,0.502,1482
reuws2_attitude_B,survey_irrigation_inground_monitor,0.027,0.001,No,0.304,1482
reuws2_attitude_B,survey_irrigation_inground_timer,-0.026,0.001,No,0.319,1482
reuws2_attitude_B,survey_irrigation_inground_timer_adjusted,-0.022,0.000,No,0.559,702
reuws2_attitude_B,survey_irrigation_inground_wbic,0.002,0.000,No,0.945,1482
reuws2_attitude_B,survey_irrigation_less_often,0.018,0.000,No,0.492,1482
reuws2_attitude_B,survey_irrigation_manual_override,-0.026,0.001,No,0.321,1482
reuws2_attitude_B,survey_irrigation_sensor_rain,0.024,0.001,No,0.364,1482
reuws2_attitude_B,survey_irrigation_sensor_soil,-0.002,0.000,No,0.951,1482
reuws2_attitude_B,survey_irrigation_timer_shortened_last_few,0.017,0.000,No,0.505,1482
reuws2_attitude_B,survey_landscape_low_water,0.050,0.003,No,0.053,1482
reuws2_attitude_B,survey_landscape_low_water_last_few,0.022,0.000,No,0.395,1482
reuws2_attitude_B,survey_landscape_no_maintenance,-0.040,0.002,No,0.182,1101
reuws2_attitude_B,survey_landscape_nonirrigated,0.053,0.003,Yes,0.043,1482
reuws2_attitude_B,survey_landscape_rebate_3,0.014,0.000,No,0.600,1482
reuws2_attitude_B,survey_landscape_trees_and_shrubs,0.007,0.000,No,0.796,1482
reuws2_attitude_B,survey_landscape_turf,-0.021,0.000,No,0.422,1482
reuws2_attitude_B,survey_landscaper_waters,-0.079,0.006,No,0.139,349
reuws2_attitude_B,survey_leak_irrigation,0.019,0.000,No,0.456,1482
reuws2_attitude_B,survey_leak_irrigation_repaired,0.024,0.001,No,0.361,1482
reuws2_attitude_B,survey_leak_other,0.006,0.000,No,0.822,1482
reuws2_attitude_B,survey_leak_pool,0.015,0.000,No,0.567,1482
reuws2_attitude_B,survey_leak_toilet,0.045,0.002,No,0.086,1482
reuws2_attitude_B,Adultsincludingyouage18,0.088,0.008,Yes,0.001,1443
reuws2_attitude_B,survey_number_of_bathtub_only,-0.001,0.000,No,0.986,964
reuws2_attitude_B,survey_number_of_bathtub_showers,0.038,0.001,No,0.157,1427
reuws2_attitude_B,survey_number_of_bathtubs,0.051,0.003,No,0.051,1445
reuws2_attitude_B,Howmanybedroomsdoesthishousehave,0.067,0.004,Yes,0.011,1471
reuws2_attitude_B,Childrenage312,0.114,0.013,Yes,0.000,1443
reuws2_attitude_B,InfantsorToddlersunderage3,0.053,0.003,Yes,0.044,1443
reuws2_attitude_B,survey_number_of_shower_only,0.019,0.000,No,0.505,1274
reuws2_attitude_B,survey_number_of_showers,0.070,0.005,Yes,0.007,1462
reuws2_attitude_B,survey_number_of_showers_hydra,-0.043,0.002,No,0.109,1404
reuws2_attitude_B,survey_number_of_showers_rain,-0.032,0.001,No,0.244,1316
reuws2_attitude_B,survey_number_of_showers_spray,-0.025,0.001,No,0.348,1356
reuws2_attitude_B,Teenagersage1317,0.064,0.004,Yes,0.016,1443
reuws2_attitude_B,survey_number_of_toilets,0.067,0.004,Yes,0.010,1467
reuws2_attitude_B,survey_number_of_toilets_16,0.009,0.000,No,0.793,811
reuws2_attitude_B,survey_number_of_toilets_dual,0.077,0.006,No,0.085,500
reuws2_attitude_B,survey_number_of_toilets_GT16,-0.035,0.001,No,0.306,859
reuws2_attitude_B,survey_number_of_toilets_HET,0.081,0.006,Yes,0.044,624
reuws2_attitude_B,survey_number_of_utility_sink,-0.034,0.001,No,0.262,1066
reuws2_attitude_B,survey_number_of_whirlpools,-0.033,0.001,No,0.314,941
reuws2_attitude_B,survey_other_features,-0.017,0.000,No,0.541,1355
reuws2_attitude_B,survey_participant,0.123,0.015,Yes,0.000,1482
reuws2_attitude_B,survey_pets,0.071,0.005,Yes,0.008,1427
reuws2_attitude_B,survey_pool,0.027,0.001,No,0.325,1346
reuws2_attitude_B,survey_pool_cover,-0.018,0.000,No,0.794,204
reuws2_attitude_B,survey_pool_cover_chemical,0.000,0.000,No,1.000,204
reuws2_attitude_B,survey_pool_cover_overnight,0.094,0.009,No,0.179,204
reuws2_attitude_B,survey_pool_fill_automatic,-0.104,0.011,No,0.140,202
reuws2_attitude_B,survey_program_participation_3,0.021,0.000,No,0.414,1463
reuws2_attitude_B,survey_rain_barrel,-0.005,0.000,No,0.857,1482
reuws2_attitude_B,survey_rain_barrel_last_few,0.023,0.001,No,0.384,1482
reuws2_attitude_B,survey_renter,0.036,0.001,No,0.165,1466
reuws2_attitude_B,survey_replaced_clothes_washer_10,-0.005,0.000,No,0.860,1439
reuws2_attitude_B,survey_replaced_clothes_washer_HE,0.030,0.001,No,0.242,1482
reuws2_attitude_B,survey_replaced_dishwasher_10,0.028,0.001,No,0.297,1412
reuws2_attitude_B,survey_replaced_dishwasher_HE,0.034,0.001,No,0.188,1482
reuws2_attitude_B,survey_replaced_showerheads_10,0.070,0.005,Yes,0.008,1440
reuws2_attitude_B,survey_replaced_showerheads_LF,0.037,0.001,No,0.154,1482
reuws2_attitude_B,survey_replaced_toilets_10,0.008,0.000,No,0.754,1421
reuws2_attitude_B,survey_replaced_toilets_last_few,0.038,0.001,No,0.147,1482
reuws2_attitude_B,survey_retrofit_rebate_3,0.043,0.002,No,0.101,1482
reuws2_attitude_B,survey_roof_direction,-0.033,0.001,No,0.201,1482
reuws2_attitude_B,survey_shower_bucket,0.019,0.000,No,0.464,1482
reuws2_attitude_B,survey_showers_not_at_home,0.058,0.003,Yes,0.026,1464
reuws2_attitude_B,survey_spa_indoor,-0.007,0.000,No,0.795,1400
reuws2_attitude_B,survey_spa_or_hot_tub_outdoor,0.031,0.001,No,0.241,1470
reuws2_attitude_B,survey_stream,-0.035,0.001,No,0.178,1482
reuws2_attitude_B,survey_toilet_inserts,0.006,0.000,No,0.822,1482
reuws2_attitude_B,survey_treatment,0.013,0.000,No,0.614,1405
reuws2_attitude_B,survey_water_feature_indoor,0.005,0.000,No,0.865,1401
reuws2_attitude_B,survey_water_feature_outdoor,0.031,0.001,No,0.690,167
reuws2_attitude_B,survey_well,-0.002,0.000,No,0.940,1482
reuws2_attitude_C,reuws2_attitude_D,0.020,0.000,No,0.451,1456
reuws2_attitude_C,reuws2_attitude_E,-0.038,0.001,No,0.144,1449
reuws2_attitude_C,reuws2_attitude_F,0.187,0.035,Yes,0.000,1467
reuws2_attitude_C,reuws2_attitude_G,0.125,0.016,Yes,0.000,1462
reuws2_attitude_C,reuws2_attitude_H,0.147,0.022,Yes,0.000,1407
reuws2_attitude_C,reuws2_attitude_I,0.244,0.060,Yes,0.000,1404
reuws2_attitude_C,reuws2_attitude_J,0.145,0.021,Yes,0.000,1432
reuws2_attitude_C,reuws2_attitude_K,-0.024,0.001,No,0.370,1443
reuws2_attitude_C,reuws2_attitude_L,0.104,0.011,Yes,0.000,1428
reuws2_attitude_C,reuws2_attitude_M,0.141,0.020,Yes,0.000,1456
reuws2_attitude_C,reuws2_attitude_N,0.210,0.044,Yes,0.000,1450
reuws2_attitude_C,reuws2_attitude_O,0.172,0.030,Yes,0.000,1450
reuws2_attitude_C,reuws2_attitude_P,0.138,0.019,Yes,0.000,1443
reuws2_attitude_C,reuws2_attitude_Q,0.282,0.079,Yes,0.000,1444
reuws2_attitude_C,reuws2_attitude_R,0.302,0.091,Yes,0.000,1445
reuws2_attitude_C,reuws2_attitude_S,0.251,0.063,Yes,0.000,1444
reuws2_attitude_C,survey_car_washed,-0.093,0.009,Yes,0.000,1452
reuws2_attitude_C,survey_drought,0.030,0.001,No,0.262,1438
reuws2_attitude_C,survey_highest_grade,0.066,0.004,Yes,0.011,1444
reuws2_attitude_C,survey_hot_water_wait_bother,0.069,0.005,Yes,0.012,1309
reuws2_attitude_C,survey_hot_water_waiting,0.045,0.002,No,0.104,1294
reuws2_attitude_C,survey_landscaper,-0.024,0.001,No,0.424,1094
reuws2_attitude_C,survey_manual_irrigation_pct,0.059,0.003,No,0.051,1097
reuws2_attitude_C,survey_spa_or_hot_tub_outdoor_filled,-0.036,0.001,No,0.640,168
reuws2_attitude_C,survey_walk_washed,-0.026,0.001,No,0.331,1423
reuws2_attitude_C,RandomSequence,0.001,0.000,No,0.958,1471
reuws2_attitude_C,DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,0.136,0.019,Yes,0.011,352
reuws2_attitude_C,Isyourtapwaterclearandfreeofdiscoloration,0.040,0.002,No,0.452,350
reuws2_attitude_C,HOWWOULDYOURANKYOURDIRECTCUSTOMERSERVICEEXPERIENCEWITH,-0.075,0.006,No,0.163,350
reuws2_attitude_C,DOYOUTRUSTTHATTHETAPWATERDELIVEREDTOYOURHOMEISSAFET,0.049,0.002,No,0.361,354
reuws2_attitude_C,DOYOUTHINKYOURWATERUTILITYDOESTHERIGHTAMOUNTOFWATERC,-0.192,0.037,Yes,0.000,447
reuws2_attitude_C,Ifyouhavealawndoyouoverseedforatemporarywinterlawn,-0.066,0.004,No,0.329,219
reuws2_attitude_C,WHATTERMWOULDYOUPREFERTOUSEWHENDESCRIBINGALANDSCAPEAP,-0.013,0.000,No,0.813,320
reuws2_attitude_C,Wheredoyouthinkhomeownersusethemostwater,0.016,0.000,No,0.770,330
reuws2_attitude_C,survey_adults_employed,0.110,0.012,Yes,0.000,1452
reuws2_attitude_C,survey_aquarium,0.037,0.001,No,0.163,1389
reuws2_attitude_C,survey_audit_last_few,0.060,0.004,Yes,0.021,1471
reuws2_attitude_C,survey_baths_per_week,0.027,0.001,No,0.302,1453
reuws2_attitude_C,survey_canal_ditch,-0.037,0.001,No,0.161,1471
reuws2_attitude_C,survey_car_washed_less_often,0.055,0.003,Yes,0.033,1471
reuws2_attitude_C,survey_clothes_washer_HE,0.035,0.001,No,0.191,1417
reuws2_attitude_C,survey_clothes_washer_used_less,0.077,0.006,Yes,0.003,1471
reuws2_attitude_C,survey_conservation_last_few,0.076,0.006,Yes,0.004,1400
reuws2_attitude_C,survey_conservation_shower_short,0.102,0.010,Yes,0.000,1471
reuws2_attitude_C,survey_dishwasher,-0.007,0.000,No,0.781,1457
reuws2_attitude_C,survey_dishwasher_used_less,0.057,0.003,Yes,0.029,1471
reuws2_attitude_C,survey_disposal,-0.064,0.004,Yes,0.014,1453
reuws2_attitude_C,survey_disposal_used_less,0.011,0.000,No,0.673,1471
reuws2_attitude_C,survey_evap_cooler,-0.032,0.001,No,0.228,1381
reuws2_attitude_C,survey_faucet_drips,0.038,0.001,No,0.140,1471
reuws2_attitude_C,survey_faucet_drips_repaired,0.049,0.002,No,0.060,1471
reuws2_attitude_C,survey_followed_guidelines,-0.024,0.001,No,0.362,1471
reuws2_attitude_C,survey_garden_flower,0.010,0.000,No,0.702,1471
reuws2_attitude_C,survey_garden_veggie,0.045,0.002,No,0.085,1471
reuws2_attitude_C,survey_giveaway_3,-0.014,0.000,No,0.590,1471
reuws2_attitude_C,survey_gray_water,0.033,0.001,No,0.205,1471
reuws2_attitude_C,survey_gray_water_last_few,0.031,0.001,No,0.236,1471
reuws2_attitude_C,survey_greenhouse_indoor,0.026,0.001,No,0.340,1385
reuws2_attitude_C,survey_homies,-0.082,0.007,Yes,0.002,1446
reuws2_attitude_C,survey_hot_water_electric,0.009,0.000,No,0.732,1471
reuws2_attitude_C,survey_hot_water_gas,0.001,0.000,No,0.966,1471
reuws2_attitude_C,survey_hot_water_on_demand,0.008,0.000,No,0.757,1355
reuws2_attitude_C,survey_hot_water_propane,0.055,0.003,Yes,0.036,1471
reuws2_attitude_C,survey_hot_water_solar,0.005,0.000,No,0.857,1471
reuws2_attitude_C,survey_hot_water_tankless,0.052,0.003,No,0.054,1370
reuws2_attitude_C,survey_hot_water_wait,0.013,0.000,No,0.614,1438
reuws2_attitude_C,survey_hot_water_wait_kitchen,-0.044,0.002,No,0.089,1471
reuws2_attitude_C,survey_hot_water_wait_master_bath,0.012,0.000,No,0.651,1471
reuws2_attitude_C,survey_hot_water_wait_other_bath,0.001,0.000,No,0.984,1471
reuws2_attitude_C,survey_hot_water_wait_other_room,0.013,0.000,No,0.606,1471
reuws2_attitude_C,survey_household_pays,-0.021,0.000,No,0.433,1460
reuws2_attitude_C,survey_humidifier,-0.042,0.002,No,0.121,1391
reuws2_attitude_C,survey_ice_maker,-0.020,0.000,No,0.449,1439
reuws2_attitude_C,survey_irrigation,-0.045,0.002,No,0.088,1440
reuws2_attitude_C,survey_irrigation_avoid_heat,0.009,0.000,No,0.716,1471
reuws2_attitude_C,survey_irrigation_inground,-0.051,0.003,No,0.093,1096
reuws2_attitude_C,survey_irrigation_inground_bfp,-0.090,0.008,Yes,0.001,1471
reuws2_attitude_C,survey_irrigation_inground_cycle,-0.032,0.001,No,0.221,1471
reuws2_attitude_C,survey_irrigation_inground_drip,-0.014,0.000,No,0.583,1471
reuws2_attitude_C,survey_irrigation_inground_master,-0.040,0.002,No,0.127,1471
reuws2_attitude_C,survey_irrigation_inground_monitor,-0.040,0.002,No,0.128,1471
reuws2_attitude_C,survey_irrigation_inground_timer,-0.074,0.005,Yes,0.004,1471
reuws2_attitude_C,survey_irrigation_inground_timer_adjusted,0.029,0.001,No,0.436,701
reuws2_attitude_C,survey_irrigation_inground_wbic,0.003,0.000,No,0.896,1471
reuws2_attitude_C,survey_irrigation_less_often,0.016,0.000,No,0.542,1471
reuws2_attitude_C,survey_irrigation_manual_override,-0.066,0.004,Yes,0.011,1471
reuws2_attitude_C,survey_irrigation_sensor_rain,0.001,0.000,No,0.979,1471
reuws2_attitude_C,survey_irrigation_sensor_soil,0.015,0.000,No,0.573,1471
reuws2_attitude_C,survey_irrigation_timer_shortened_last_few,-0.023,0.001,No,0.372,1471
reuws2_attitude_C,survey_landscape_low_water,0.027,0.001,No,0.299,1471
reuws2_attitude_C,survey_landscape_low_water_last_few,0.003,0.000,No,0.898,1471
reuws2_attitude_C,survey_landscape_no_maintenance,0.032,0.001,No,0.291,1094
reuws2_attitude_C,survey_landscape_nonirrigated,0.006,0.000,No,0.812,1471
reuws2_attitude_C,survey_landscape_rebate_3,0.043,0.002,No,0.099,1471
reuws2_attitude_C,survey_landscape_trees_and_shrubs,-0.049,0.002,No,0.062,1471
reuws2_attitude_C,survey_landscape_turf,-0.046,0.002,No,0.078,1471
reuws2_attitude_C,survey_landscaper_waters,0.003,0.000,No,0.962,353
reuws2_attitude_C,survey_leak_irrigation,0.009,0.000,No,0.741,1471
reuws2_attitude_C,survey_leak_irrigation_repaired,-0.017,0.000,No,0.506,1471
reuws2_attitude_C,survey_leak_other,0.014,0.000,No,0.580,1471
reuws2_attitude_C,survey_leak_pool,0.024,0.001,No,0.361,1471
reuws2_attitude_C,survey_leak_toilet,0.058,0.003,Yes,0.025,1471
reuws2_attitude_C,Adultsincludingyouage18,0.028,0.001,No,0.289,1434
reuws2_attitude_C,survey_number_of_bathtub_only,-0.025,0.001,No,0.436,959
reuws2_attitude_C,survey_number_of_bathtub_showers,0.064,0.004,Yes,0.016,1418
reuws2_attitude_C,survey_number_of_bathtubs,0.048,0.002,No,0.071,1437
reuws2_attitude_C,Howmanybedroomsdoesthishousehave,0.015,0.000,No,0.567,1460
reuws2_attitude_C,Childrenage312,0.097,0.009,Yes,0.000,1434
reuws2_attitude_C,InfantsorToddlersunderage3,0.024,0.001,No,0.355,1434
reuws2_attitude_C,survey_number_of_shower_only,-0.019,0.000,No,0.501,1266
reuws2_attitude_C,survey_number_of_showers,0.038,0.001,No,0.152,1453
reuws2_attitude_C,survey_number_of_showers_hydra,-0.006,0.000,No,0.828,1393
reuws2_attitude_C,survey_number_of_showers_rain,-0.007,0.000,No,0.796,1305
reuws2_attitude_C,survey_number_of_showers_spray,0.019,0.000,No,0.480,1346
reuws2_attitude_C,Teenagersage1317,0.100,0.010,Yes,0.000,1434
reuws2_attitude_C,survey_number_of_toilets,0.014,0.000,No,0.595,1458
reuws2_attitude_C,survey_number_of_toilets_16,-0.072,0.005,Yes,0.042,806
reuws2_attitude_C,survey_number_of_toilets_dual,0.079,0.006,No,0.077,499
reuws2_attitude_C,survey_number_of_toilets_GT16,-0.053,0.003,No,0.127,847
reuws2_attitude_C,survey_number_of_toilets_HET,0.059,0.004,No,0.141,616
reuws2_attitude_C,survey_number_of_utility_sink,-0.097,0.009,Yes,0.002,1057
reuws2_attitude_C,survey_number_of_whirlpools,-0.077,0.006,Yes,0.018,935
reuws2_attitude_C,survey_other_features,-0.004,0.000,No,0.895,1342
reuws2_attitude_C,survey_participant,0.111,0.012,Yes,0.000,1471
reuws2_attitude_C,survey_pets,0.098,0.010,Yes,0.000,1416
reuws2_attitude_C,survey_pool,0.005,0.000,No,0.868,1333
reuws2_attitude_C,survey_pool_cover,-0.000,0.000,No,0.998,202
reuws2_attitude_C,survey_pool_cover_chemical,0.000,0.000,No,1.000,202
reuws2_attitude_C,survey_pool_cover_overnight,0.030,0.001,No,0.670,202
reuws2_attitude_C,survey_pool_fill_automatic,-0.085,0.007,No,0.233,200
reuws2_attitude_C,survey_program_participation_3,-0.017,0.000,No,0.520,1453
reuws2_attitude_C,survey_rain_barrel,-0.002,0.000,No,0.946,1471
reuws2_attitude_C,survey_rain_barrel_last_few,0.026,0.001,No,0.322,1471
reuws2_attitude_C,survey_renter,0.062,0.004,Yes,0.018,1456
reuws2_attitude_C,survey_replaced_clothes_washer_10,-0.029,0.001,No,0.279,1428
reuws2_attitude_C,survey_replaced_clothes_washer_HE,0.020,0.000,No,0.441,1471
reuws2_attitude_C,survey_replaced_dishwasher_10,-0.001,0.000,No,0.980,1399
reuws2_attitude_C,survey_replaced_dishwasher_HE,0.033,0.001,No,0.206,1471
reuws2_attitude_C,survey_replaced_showerheads_10,0.020,0.000,No,0.446,1426
reuws2_attitude_C,survey_replaced_showerheads_LF,0.024,0.001,No,0.357,1471
reuws2_attitude_C,survey_replaced_toilets_10,0.029,0.001,No,0.270,1406
reuws2_attitude_C,survey_replaced_toilets_last_few,0.046,0.002,No,0.078,1471
reuws2_attitude_C,survey_retrofit_rebate_3,0.031,0.001,No,0.236,1471
reuws2_attitude_C,survey_roof_direction,-0.068,0.005,Yes,0.009,1471
reuws2_attitude_C,survey_shower_bucket,0.018,0.000,No,0.485,1471
reuws2_attitude_C,survey_showers_not_at_home,0.036,0.001,No,0.169,1453
reuws2_attitude_C,survey_spa_indoor,-0.008,0.000,No,0.758,1388
reuws2_attitude_C,survey_spa_or_hot_tub_outdoor,-0.028,0.001,No,0.288,1459
reuws2_attitude_C,survey_stream,-0.030,0.001,No,0.252,1471
reuws2_attitude_C,survey_toilet_inserts,0.045,0.002,No,0.085,1471
reuws2_attitude_C,survey_treatment,-0.044,0.002,No,0.101,1393
reuws2_attitude_C,survey_water_feature_indoor,0.032,0.001,No,0.233,1389
reuws2_attitude_C,survey_water_feature_outdoor,-0.038,0.001,No,0.622,167
reuws2_attitude_C,survey_well,0.004,0.000,No,0.887,1471
reuws2_attitude_D,reuws2_attitude_E,0.628,0.394,Yes,0.000,1469
reuws2_attitude_D,reuws2_attitude_F,0.154,0.024,Yes,0.000,1487
reuws2_attitude_D,reuws2_attitude_G,0.143,0.020,Yes,0.000,1481
reuws2_attitude_D,reuws2_attitude_H,0.157,0.025,Yes,0.000,1423
reuws2_attitude_D,reuws2_attitude_I,0.068,0.005,Yes,0.011,1418
reuws2_attitude_D,reuws2_attitude_J,0.049,0.002,No,0.064,1445
reuws2_attitude_D,reuws2_attitude_K,0.112,0.012,Yes,0.000,1459
reuws2_attitude_D,reuws2_attitude_L,-0.022,0.000,No,0.401,1445
reuws2_attitude_D,reuws2_attitude_M,0.105,0.011,Yes,0.000,1471
reuws2_attitude_D,reuws2_attitude_N,0.096,0.009,Yes,0.000,1465
reuws2_attitude_D,reuws2_attitude_O,0.115,0.013,Yes,0.000,1465
reuws2_attitude_D,reuws2_attitude_P,0.025,0.001,No,0.347,1457
reuws2_attitude_D,reuws2_attitude_Q,0.028,0.001,No,0.289,1456
reuws2_attitude_D,reuws2_attitude_R,0.051,0.003,No,0.050,1459
reuws2_attitude_D,reuws2_attitude_S,0.035,0.001,No,0.185,1458
reuws2_attitude_D,survey_car_washed,0.050,0.003,No,0.055,1473
reuws2_attitude_D,survey_drought,-0.012,0.000,No,0.648,1457
reuws2_attitude_D,survey_highest_grade,-0.031,0.001,No,0.240,1465
reuws2_attitude_D,survey_hot_water_wait_bother,-0.010,0.000,No,0.711,1326
reuws2_attitude_D,survey_hot_water_waiting,-0.021,0.000,No,0.450,1308
reuws2_attitude_D,survey_landscaper,0.042,0.002,No,0.163,1109
reuws2_attitude_D,survey_manual_irrigation_pct,0.042,0.002,No,0.166,1113
reuws2_attitude_D,survey_spa_or_hot_tub_outdoor_filled,-0.096,0.009,No,0.212,170
reuws2_attitude_D,survey_walk_washed,-0.004,0.000,No,0.892,1441
reuws2_attitude_D,RandomSequence,0.004,0.000,No,0.866,1492
reuws2_attitude_D,DOMEMBERSOFYOURHOUSEHOLDDRINKWATERFROMYOURTAPORDOYOU,-0.056,0.003,No,0.294,354
reuws2_attitude_D,Isyourtapwaterclearandfreeofdiscoloration,-0.021,0.000,No,0.698,352
reuws2_attitude_D,HOWWOULDYOURANKYOURDIRECTCUSTOMERSERVICEEXPERIENCEWITH,-0.102,0.010,No,0.056,352
reuws2_attitude_D,DOYOUTRUSTTHATTHETAPWATERDELIVEREDTOYOURHOMEISSAFET,-0.096,0.009,No,0.072,356
reuws2_attitude_D,DOYOUTHINKYOURWATERUTILITYDOESTHERIGHTAMOUNTOFWATERC,-0.104,0.011,Yes,0.027,453
reuws2_attitude_D,Ifyouhavealawndoyouoverseedforatemporarywinterlawn,0.081,0.007,No,0.233,220
reuws2_attitude_D,WHATTERMWOULDYOUPREFERTOUSEWHENDESCRIBINGALANDSCAPEAP,-0.006,0.000,No,0.912,325
reuws2_attitude_D,Wheredoyouthinkhomeownersusethemostwater,-0.034,0.001,No,0.532,335
reuws2_attitude_D,survey_adults_employed,-0.060,0.004,Yes,0.021,1471
reuws2_attitude_D,survey_aquarium,-0.012,0.000,No,0.662,1406
reuws2_attitude_D,survey_audit_last_few,0.022,0.000,No,0.402,1492
reuws2_attitude_D,survey_baths_per_week,0.061,0.004,Yes,0.019,1473
reuws2_attitude_D,survey_canal_ditch,-0.036,0.001,No,0.159,1492
reuws2_attitude_D,survey_car_washed_less_often,0.064,0.004,Yes,0.013,1492
reuws2_attitude_D,survey_clothes_washer_HE,0.056,0.003,Yes,0.035,1437
reuws2_attitude_D,survey_clothes_washer_used_less,0.027,0.001,No,0.303,1492
reuws2_attitude_D,survey_conservation_last_few,0.045,0.002,No,0.092,1419
reuws2_attitude_D,survey_conservation_shower_short,0.062,0.004,Yes,0.017,1492
reuws2_attitude_D,survey_dishwasher,0.021,0.000,No,0.411,1478
reuws2_attitude_D,survey_dishwasher_used_less,0.070,0.005,Yes,0.007,1492
reuws2_attitude_D,survey_disposal,-0.075,0.006,Yes,0.004,1473
reuws2_attitude_D,survey_disposal_used_less,0.080,0.006,Yes,0.002,1492
reuws2_attitude_D,survey_evap_cooler,-0.003,0.000,No,0.925,1399
reuws2_attitude_D,survey_faucet_drips,-0.032,0.001,No,0.222,1492
reuws2_attitude_D,survey_faucet_drips_repaired,0.046,0.002,No,0.074,1492
reuws2_attitude_D,survey_followed_guidelines,0.002,0.000,No,0.924,1492
reuws2_attitude_D,survey_garden_flower,-0.038,0.001,No,0.142,1492
reuws2_attitude_D,survey_garden_veggie,-0.066,0.004,Yes,0.011,1492
reuws2_attitude_D,survey_giveaway_3,-0.004,0.000,No,0.870,1492
reuws2_attitude_D,survey_gray_water,-0.013,0.000,No,0.618,1492
